snames,year,nia_sw,nia_gw,nia_others,tnia,tgia
Odisha,1955,7.56920128,0.55750852,NA,4.99745135,5.70567857
Odisha,1956,7.54562975,0.54319646,NA,4.94804338,5.7212557
Odisha,1957,7.7775078,0.56404409,NA,5.08484856,5.92598364
Odisha,1958,7.90961799,0.5531239,NA,5.13864835,5.99719335
Odisha,1959,8.08284131,0.58596718,NA,5.27830821,6.10845854
Odisha,1960,8.18480187,0.60309202,NA,5.41533297,6.22639963
Odisha,1961,8.28511791,0.6082212,NA,5.46430176,6.33321421
Odisha,1962,8.55865727,0.63279161,NA,5.63580231,6.55351927
Odisha,1963,8.56304267,0.64395998,NA,5.6847711,6.61137716
Odisha,1964,8.77244554,0.66803403,NA,5.84111987,6.83168222
Odisha,1965,8.34103177,0.7158512,NA,5.78490458,6.8761883
Odisha,1966,8.59045142,0.76069014,NA,5.9085343,7.27229235
Odisha,1967,8.6260828,0.75374093,NA,5.97133732,7.39023344
Odisha,1968,8.67103316,0.89355239,NA,6.37011452,7.89537737
Odisha,1969,9.13478926,0.92465837,NA,6.6309886,8.22694762
Odisha,1970,9.29156733,0.98339572,NA,6.82993802,8.49843466
Odisha,1971,9.23620165,1.01590809,NA,6.92721682,8.55184195
Odisha,1972,9.10792868,1.0724945,NA,6.99045902,8.68981078
Odisha,1973,9.29978995,1.09888495,NA,7.14680779,8.96352313
Odisha,1974,9.35077024,1.17714627,NA,7.40219209,9.28841746
Odisha,1975,9.73723365,1.19493294,NA,7.59631051,9.64891665
Odisha,1976,9.73668548,1.24812747,NA,7.71840309,9.69119742
Odisha,1977,10.13027518,1.28924362,NA,8.02517168,10.25419925
Odisha,1978,10.46246926,1.35914935,NA,8.35741282,10.75044196
Odisha,1979,10.00693579,1.47786499,NA,8.45952262,10.95071929
Odisha,1980,10.12698613,1.46388385,NA,8.50256246,11.0775616
Odisha,1981,10.59183858,1.55008713,NA,8.89409316,11.4402861
Odisha,1982,10.48165539,1.60055162,NA,8.93537626,11.53374885
Odisha,1983,11.12630927,1.60427441,NA,9.21162171,11.97880958
Odisha,1984,10.62856631,1.66847186,NA,9.22501675,12.14548482
Odisha,1985,10.38517658,1.68915402,NA,9.19317606,12.07961584
Odisha,1986,10.50961232,1.72257641,NA,9.34776811,12.40807066
Odisha,1987,10.10231825,1.79223395,NA,9.42506413,12.47393964
Odisha,1988,10.99419908,1.89605843,NA,10.05594899,13.47221086
Odisha,1989,10.93938157,1.93998736,NA,10.13653888,13.60506149
Odisha,1990,11.18112677,2.04298455,NA,10.54541727,14.06480923
Odisha,1991,11.39217417,2.15400643,NA,10.95034303,14.61579441
Odisha,1992,11.05395016,2.22705585,NA,11.04454755,14.85634974
Odisha,1993,11.13233919,2.28298043,NA,11.27358094,15.18858757
Odisha,1994,11.26773843,2.39176863,NA,11.63810195,15.72088021
Odisha,1995,11.09396694,2.45679337,NA,11.72659711,15.87798665
Odisha,1996,10.92512902,2.63035812,NA,12.10209768,16.91809358
Odisha,1997,10.96021222,2.65650038,NA,12.12361759,16.83887277
Odisha,1998,11.02160783,2.81277485,NA,12.6124271,17.50646386
Odisha,1999,10.9519896,2.86563847,NA,12.63328824,17.53316751
Odisha,2000,10.12917883,2.79771823,NA,12.12251964,16.95392096
Odisha,2001,9.53714976,2.91180107,NA,12.50263161,17.43992728
Odisha,2002,8.70721271,2.8420608,NA,11.83529465,16.25695586
Odisha,2003,8.97581849,3.01,NA,12.52920212,17.36671479
Odisha,2004,9.04488855,2.91130469,NA,13.00615371,18.04231698
Odisha,2005,10.30623937,2.9840232,NA,13.35925599,18.75463668
Odisha,2006,10.47288459,3.11390721,NA,13.77801598,19.30517681
Odisha,2007,10.26238537,3.17355458,NA,13.87573396,19.59557894
Odisha,2008,10.33967805,3.20623241,NA,13.97433031,19.78205938
Odisha,2009,9.08051993,3.17372004,NA,13.60058647,18.93399616
Odisha,2010,9.66048915,3.24064754,NA,13.97894172,19.790293
Odisha,2011,9.82548984,3.3536549,NA,14.42646812,20.42361443
Odisha,2012,9.55195048,3.41719052,NA,14.55141538,20.52753611
Odisha,2013,9.93293215,3.51083938,NA,14.95414523,21.31217818
Odisha,2014,9.81507451,3.55402375,NA,15.01628947,21.46461148
Puducherry,1950,0.04401172,0.01988066,0.00067645,0.07878393,0.09357717
Puducherry,1951,0.04498746,0.02167318,0.00053806,0.07952443,0.09614889
Puducherry,1952,0.04495789,0.02168648,0.00055562,0.07980023,0.09664664
Puducherry,1953,0.04836928,0.02223189,0.0004781,0.08262245,0.10104344
Puducherry,1954,0.04838776,0.02236824,0.00051754,0.08344984,0.10349071
Puducherry,1955,0.05103408,0.02241147,0.00050409,0.08598114,0.10635278
Puducherry,1956,0.05087516,0.02183614,0.00050204,0.08513108,0.10664313
Puducherry,1957,0.05243856,0.0226742,0.00049018,0.08748481,0.11045922
Puducherry,1958,0.05332929,0.02223521,0.00052119,0.08841044,0.11178656
Puducherry,1959,0.05449722,0.02355549,0.00050364,0.09081329,0.11386052
Puducherry,1960,0.05518467,0.0242439,0.0005563,0.0931708,0.11605892
Puducherry,1961,0.05586103,0.02445009,0.00055129,0.0940133,0.11804993
Puducherry,1962,0.05770533,0.0254378,0.00054787,0.09696397,0.12215637
Puducherry,1963,0.05773489,0.02588676,0.00056611,0.09780648,0.12323483
Puducherry,1964,0.05914676,0.02685452,0.000575,0.10049646,0.12734128
Puducherry,1965,0.05623802,0.02877674,0.00056428,0.09952928,0.12817086
Puducherry,1966,0.05791969,0.03057924,0.00046533,0.10165632,0.13555417
Puducherry,1967,0.05815993,0.03029988,0.00053487,0.10273685,0.13775257
Puducherry,1968,0.058463,0.03592021,0.0005449,0.10959781,0.14716835
Puducherry,1969,0.0615898,0.03717065,0.00053715,0.11408615,0.15334876
Puducherry,1970,0.06264685,0.03953185,0.00051663,0.11750907,0.15840923
Puducherry,1971,0.06227356,0.04083883,0.00055106,0.11918276,0.15940473
Puducherry,1972,0.0614087,0.04311357,0.00051412,0.12027084,0.16197644
Puducherry,1973,0.06270229,0.04417444,0.00052393,0.12296082,0.16707839
Puducherry,1974,0.06304602,0.0473205,0.0005522,0.1273547,0.17313436
Puducherry,1975,0.06565168,0.04803551,0.00054399,0.13069451,0.17985399
Puducherry,1976,0.06564799,0.0501739,0.00052438,0.13279511,0.1806421
Puducherry,1977,0.0683017,0.05182674,0.00056588,0.13807307,0.19113635
Puducherry,1978,0.07054146,0.0546369,0.00058001,0.14378928,0.20038622
Puducherry,1979,0.0674701,0.05940919,0.00054832,0.14554607,0.20411936
Puducherry,1980,0.06827952,0.05884716,0.00058161,0.14628658,0.20648367
Puducherry,1981,0.07141371,0.06231247,0.00055721,0.15302286,0.21324479
Puducherry,1982,0.07067082,0.06434111,0.00050683,0.15373314,0.21498692
Puducherry,1983,0.07501729,0.06449077,0.00051526,0.15848594,0.22328277
Puducherry,1984,0.07166134,0.06707146,0.00055949,0.1587164,0.22638956
Puducherry,1985,0.07002033,0.06790287,0.00057044,0.15816858,0.22516178
Puducherry,1986,0.07085932,0.06924643,0.00058708,0.16082834,0.23128411
Puducherry,1987,0.0681132,0.07204661,0.00064476,0.16215822,0.2325119
Puducherry,1988,0.07412656,0.07622029,0.00064271,0.17301259,0.25111949
Puducherry,1989,0.07375696,0.0779862,0.00062835,0.17439914,0.2535958
Puducherry,1990,0.07538689,0.08212662,0.00066848,0.18143389,0.26216541
Puducherry,1991,0.07680984,0.08658963,0.00069492,0.18840064,0.27243567
Puducherry,1992,0.07452942,0.08952617,0.00073209,0.19002143,0.27691957
Puducherry,1993,0.07505795,0.0917743,0.00078316,0.19396194,0.28311243
Puducherry,1994,0.07597086,0.09614751,0.0008055,0.20023353,0.29303426
Puducherry,1995,0.07479923,0.09876146,0.00079045,0.20175609,0.2959627
Puducherry,1996,0.07366087,0.10573865,0.00077244,0.20821657,0.31535009
Puducherry,1997,0.07389741,0.10678955,0.00070815,0.20858682,0.31387343
Puducherry,1998,0.07431136,0.11307168,0.00075899,0.21699679,0.32631721
Puducherry,1999,0.07384197,0.11519676,0.00066392,0.21735571,0.32681496
Puducherry,2000,0.06829431,0.11246641,0.00066323,0.20856793,0.31601791
Puducherry,2001,0.06430265,0.11705247,0.00098995,0.21510776,0.32507698
Puducherry,2002,0.05870694,0.11424896,0.000834,0.20362623,0.30302661
Puducherry,2003,0.06051797,0.121,0.00098014,0.2155649,0.32371231
Puducherry,2004,0.06098366,0.11703251,0.00171861,0.22377086,0.33630541
Puducherry,2005,0.06948811,0.11995575,0.00136021,0.22984598,0.34958291
Puducherry,2006,0.07061169,0.125177,0.00136773,0.23705075,0.35984488
Puducherry,2007,0.06919243,0.12757479,0.00139235,0.23873198,0.36525792
Puducherry,2008,0.06971356,0.12888841,0.00137252,0.24042833,0.36873388
Puducherry,2009,0.0612239,0.12758144,0.00159777,0.23399807,0.35292614
Puducherry,2010,0.06513424,0.13027188,0.00156494,0.24050767,0.36888735
Puducherry,2011,0.06624673,0.1348147,0.00164976,0.24820736,0.38069235
Puducherry,2012,0.06440244,0.13736879,0.00171815,0.25035708,0.38262943
Puducherry,2013,0.06697115,0.14113341,0.00171952,0.25728605,0.39725501
Puducherry,2014,0.06617651,0.14286939,0.00171428,0.25835524,0.40009633
Punjab,1950,7.84245601,4.98495273,0.07336241,15.4233689,22.56272605
Punjab,1951,8.01632302,5.43441568,0.05835366,15.56833511,23.18280097
Punjab,1952,8.01105433,5.43775121,0.06025757,15.62232762,23.30281547
Punjab,1953,8.61893028,5.57450803,0.05185068,16.17482638,24.36294356
Punjab,1954,8.62222322,5.60869723,0.0561283,16.33680393,24.95301485
Punjab,1955,9.09377163,5.61953771,0.05466946,16.83235168,25.64309823
Punjab,1956,9.06545238,5.47527595,0.05444693,16.66593639,25.71310669
Punjab,1957,9.34403476,5.68541447,0.05316117,17.12672183,26.63321786
Punjab,1958,9.50275426,5.57534191,0.05652392,17.30792959,26.95325652
Punjab,1959,9.71086781,5.90639347,0.05462001,17.77833014,27.45331694
Punjab,1960,9.83336502,6.07900726,0.06033175,18.2398552,27.98338098
Punjab,1961,9.95388647,6.130708,0.05978777,18.40479124,28.46343899
Punjab,1962,10.28252147,6.37837126,0.05941688,18.9824372,29.45355861
Punjab,1963,10.28779017,6.49094547,0.06139497,19.14737324,29.71359003
Punjab,1964,10.53937047,6.73360543,0.06235929,19.67398517,30.70370966
Punjab,1965,10.02106237,7.21558982,0.06119716,19.48464156,30.90373382
Punjab,1966,10.32071953,7.66755442,0.05046602,19.90104959,32.68394891
Punjab,1967,10.36352769,7.59750825,0.05800749,20.11258191,33.21401296
Punjab,1968,10.41753184,9.00677056,0.05909544,21.45573819,35.48428725
Punjab,1969,10.97469659,9.32031058,0.05825475,22.33441091,36.9744673
Punjab,1970,11.16305252,9.91236752,0.0560294,23.00450981,38.19461472
Punjab,1971,11.09653521,10.24008355,0.05976305,23.33216302,38.43464372
Punjab,1972,10.94242582,10.81045954,0.05575741,23.54517459,39.05471864
Punjab,1973,11.17293132,11.07646823,0.05682064,24.07178652,40.28486726
Punjab,1974,11.23417993,11.86532157,0.05988668,24.93196865,41.74504368
Punjab,1975,11.69848389,12.04460642,0.05899654,25.58579583,43.36523944
Punjab,1976,11.6978253,12.58079321,0.05687009,25.9970265,43.5552624
Punjab,1977,12.17069089,12.99523307,0.06137024,27.03028053,46.08556811
Punjab,1978,12.56979471,13.69986423,0.06290326,28.14933089,48.31583757
Punjab,1979,12.02250877,14.89648637,0.05946633,28.49325582,49.21594633
Punjab,1980,12.16673936,14.75556014,0.06307635,28.63822203,49.7860152
Punjab,1981,12.72522128,15.62446625,0.06043065,29.95697073,51.41621217
Punjab,1982,12.59284526,16.13313489,0.05496618,30.09601995,51.83626292
Punjab,1983,13.36734377,16.17065963,0.05588104,31.02646632,53.83650459
Punjab,1984,12.76934663,16.81775286,0.06067791,31.07158335,54.58559509
Punjab,1985,12.47693392,17.02622361,0.06186477,30.96433794,54.28955933
Punjab,1986,12.62643321,17.36311236,0.06366977,31.48503289,55.76573768
Punjab,1987,12.13710294,18.06524186,0.06992548,31.74538036,56.06177345
Punjab,1988,13.20862426,19.11176506,0.06970295,33.87031868,60.54831552
Punjab,1989,13.14276555,19.55455695,0.0681452,34.14176051,61.14538766
Punjab,1990,13.43320249,20.59274131,0.072497,35.51893947,63.2116373
Punjab,1991,13.68675855,21.71181234,0.07536523,36.88280521,65.68793649
Punjab,1992,13.28041027,22.44813105,0.07939559,37.20010369,66.76906712
Punjab,1993,13.37458823,23.01183597,0.08493424,37.97153101,68.26224752
Punjab,1994,13.53725926,24.10839215,0.0873574,39.19930602,70.65453656
Punjab,1995,13.32848713,24.76382421,0.08572548,39.49737429,71.36062187
Punjab,1996,13.12564228,26.5133108,0.08377211,40.76213048,76.03518666
Punjab,1997,13.16779186,26.77681783,0.07679935,40.83461359,75.67914364
Punjab,1998,13.24155362,28.35202287,0.08231327,42.4810155,78.67950615
Punjab,1999,13.15791305,28.88487412,0.07200248,42.55127974,78.79952065
Punjab,2000,12.16937371,28.20025616,0.0719283,40.83091547,76.19620611
Punjab,2001,11.45809957,29.35018085,0.10736084,42.11120375,78.38047002
Punjab,2002,10.46099859,28.64721746,0.09044817,39.86348793,73.06382766
Punjab,2003,10.78370631,30.34,0.10629761,42.2006982,78.05143026
Punjab,2004,10.86668829,29.34517755,0.18638553,43.80716044,81.08779712
Punjab,2005,12.38209737,30.07816073,0.14751606,44.99647504,84.28918392
Punjab,2006,12.58230787,31.38735708,0.14833203,46.40693706,86.76348286
Punjab,2007,12.32941039,31.98858674,0.15100245,46.73606951,88.06864055
Punjab,2008,12.42227118,32.31797054,0.14885127,47.06816047,88.90674181
Punjab,2009,10.90949646,31.99025451,0.17328069,45.80932127,85.09528131
Punjab,2010,11.60628168,32.66486588,0.16972012,47.08369256,88.94374629
Punjab,2011,11.80451642,33.80395009,0.17891824,48.59104526,91.79009018
Punjab,2012,11.47588142,34.44437225,0.18633608,49.01189103,92.25714661
Punjab,2013,11.9335995,35.38832784,0.18648444,50.36836054,95.78357268
Punjab,2014,11.79200326,35.82361478,0.18591574,50.57767399,96.46865545
Rajasthan,1950,3.0655829,1.90591469,0.13175792,5.61610627,5.64777345
Rajasthan,1951,3.13354678,2.07775945,0.10480239,5.66889276,5.80298708
Rajasthan,1952,3.13148727,2.07903474,0.10822179,5.68855304,5.83302843
Rajasthan,1953,3.36910341,2.13132146,0.09312314,5.88973423,6.09839367
Rajasthan,1954,3.37039061,2.14439314,0.10080569,5.94871506,6.24609696
Rajasthan,1955,3.55471689,2.14853782,0.09818563,6.1291587,6.41883472
Rajasthan,1956,3.54364701,2.09338171,0.09778596,6.06856196,6.43635884
Rajasthan,1957,3.65254368,2.17372471,0.09547675,6.23634761,6.66667584
Rajasthan,1958,3.71458647,2.13164028,0.10151621,6.30233073,6.7467861
Rajasthan,1959,3.79593717,2.2582124,0.09809681,6.47361753,6.87195838
Rajasthan,1960,3.84382082,2.32420844,0.10835501,6.6416725,7.004641
Rajasthan,1961,3.89093214,2.34397537,0.10737804,6.70173061,7.1248064
Rajasthan,1962,4.01939417,2.43866535,0.10671192,6.91206864,7.37264752
Rajasthan,1963,4.02145369,2.48170624,0.11026455,6.97212675,7.43773711
Rajasthan,1964,4.11979536,2.57448329,0.11199645,7.16388178,7.68557823
Rajasthan,1965,3.91719091,2.75876209,0.10990928,7.09493615,7.73564714
Rajasthan,1966,4.03432563,2.93156332,0.0906363,7.24656267,8.18126047
Rajasthan,1967,4.05105916,2.90478232,0.10418068,7.32358786,8.31394309
Rajasthan,1968,4.07216916,3.44359059,0.10613462,7.81267092,8.88222526
Rajasthan,1969,4.2899625,3.56346746,0.10462476,8.13262173,9.25523867
Rajasthan,1970,4.36359004,3.78983069,0.10062806,8.37662462,9.56065904
Rajasthan,1971,4.3375887,3.91512753,0.10733363,8.49593288,9.62074174
Rajasthan,1972,4.27734799,4.13320141,0.10013957,8.57349671,9.77595537
Rajasthan,1973,4.36745162,4.23490545,0.1020491,8.76525174,10.08387919
Rajasthan,1974,4.39139344,4.53651055,0.10755567,9.07846958,10.44938226
Rajasthan,1975,4.5728879,4.60505717,0.10595699,9.31654745,10.85494046
Rajasthan,1976,4.57263046,4.81005937,0.10213792,9.46628874,10.90250592
Rajasthan,1977,4.75747162,4.96851363,0.11022014,9.8425272,11.53587768
Rajasthan,1978,4.91347961,5.23791777,0.11297342,10.25000664,12.09414607
Rajasthan,1979,4.69954785,5.69542656,0.10680074,10.37523991,12.31945618
Rajasthan,1980,4.75592698,5.64154573,0.11328428,10.4280264,12.46215258
Rajasthan,1981,4.9742352,5.9737577,0.10853264,10.90822194,12.87021423
Rajasthan,1982,4.92248998,6.16823879,0.09871852,10.95885389,12.97535894
Rajasthan,1983,5.22523817,6.18258575,0.10036161,11.29765702,13.47604808
Rajasthan,1984,4.99148361,6.4299912,0.10897672,11.31408547,13.66355616
Rajasthan,1985,4.87718072,6.50969657,0.11110829,11.27503423,13.58945417
Rajasthan,1986,4.93561936,6.63850044,0.11435006,11.46463471,13.95896275
Rajasthan,1987,4.74434223,6.90694811,0.12558523,11.55943495,14.03306474
Rajasthan,1988,5.16319539,7.30706904,0.12518556,12.33318805,15.15611047
Rajasthan,1989,5.13745149,7.47636324,0.12238787,12.43202807,15.30556618
Rajasthan,1990,5.25098206,7.87329595,0.13020364,12.93349979,15.82277806
Rajasthan,1991,5.35009606,8.30115435,0.13535495,13.43012378,16.44263121
Rajasthan,1992,5.19125623,8.5826737,0.14259342,13.54566157,16.71325368
Rajasthan,1993,5.22806999,8.79819701,0.15254076,13.82656115,17.08701812
Rajasthan,1994,5.29165742,9.21744723,0.15689273,14.27363046,17.68584233
Rajasthan,1995,5.21004927,9.4680409,0.15396181,14.38216596,17.86258559
Rajasthan,1996,5.13075808,10.13692832,0.1504536,14.84270122,19.0326961
Rajasthan,1997,5.14723417,10.2376759,0.1379306,14.86909447,18.94357344
Rajasthan,1998,5.17606733,10.83992964,0.14783354,15.46859826,19.69460714
Rajasthan,1999,5.14337259,11.04365655,0.12931549,15.49418355,19.72464849
Rajasthan,2000,4.75695674,10.78190413,0.12918227,14.86774787,19.07300158
Rajasthan,2001,4.47892268,11.22155893,0.19281863,15.33393883,19.61975412
Rajasthan,2002,4.08916013,10.95279244,0.1624437,14.5154788,18.28892239
Rajasthan,2003,4.21530521,11.6,0.1909091,15.36652641,19.53739075
Rajasthan,2004,4.24774251,11.219646,0.33474593,15.95148698,20.29743686
Rajasthan,2005,4.84010952,11.49989006,0.26493688,16.38455171,21.09878982
Rajasthan,2006,4.91837095,12.00043975,0.26640234,16.89814279,21.71814228
Rajasthan,2007,4.8195144,12.23031003,0.27119838,17.01798968,22.04484194
Rajasthan,2008,4.85581329,12.3562445,0.2673349,17.13891385,22.25463069
Rajasthan,2009,4.26447604,12.23094767,0.3112098,16.68053315,21.30056754
Rajasthan,2010,4.53684644,12.48887423,0.30481508,17.14456955,22.26389344
Rajasthan,2011,4.61433556,12.92438434,0.32133478,17.69344139,22.97637408
Rajasthan,1950,3.0655829,1.90591469,0.13175792,5.61610627,5.64777345
Rajasthan,1951,3.13354678,2.07775945,0.10480239,5.66889276,5.80298708
Rajasthan,1952,3.13148727,2.07903474,0.10822179,5.68855304,5.83302843
Rajasthan,1953,3.36910341,2.13132146,0.09312314,5.88973423,6.09839367
Rajasthan,1954,3.37039061,2.14439314,0.10080569,5.94871506,6.24609696
Rajasthan,1955,3.55471689,2.14853782,0.09818563,6.1291587,6.41883472
Rajasthan,1956,3.54364701,2.09338171,0.09778596,6.06856196,6.43635884
Rajasthan,1957,3.65254368,2.17372471,0.09547675,6.23634761,6.66667584
Rajasthan,1958,3.71458647,2.13164028,0.10151621,6.30233073,6.7467861
Rajasthan,1959,3.79593717,2.2582124,0.09809681,6.47361753,6.87195838
Rajasthan,1960,3.84382082,2.32420844,0.10835501,6.6416725,7.004641
Rajasthan,1961,3.89093214,2.34397537,0.10737804,6.70173061,7.1248064
Rajasthan,1962,4.01939417,2.43866535,0.10671192,6.91206864,7.37264752
Rajasthan,1963,4.02145369,2.48170624,0.11026455,6.97212675,7.43773711
Rajasthan,1964,4.11979536,2.57448329,0.11199645,7.16388178,7.68557823
Rajasthan,1965,3.91719091,2.75876209,0.10990928,7.09493615,7.73564714
Rajasthan,1966,4.03432563,2.93156332,0.0906363,7.24656267,8.18126047
Rajasthan,1967,4.05105916,2.90478232,0.10418068,7.32358786,8.31394309
Rajasthan,1968,4.07216916,3.44359059,0.10613462,7.81267092,8.88222526
Rajasthan,1969,4.2899625,3.56346746,0.10462476,8.13262173,9.25523867
Rajasthan,1970,4.36359004,3.78983069,0.10062806,8.37662462,9.56065904
Rajasthan,1971,4.3375887,3.91512753,0.10733363,8.49593288,9.62074174
Rajasthan,1972,4.27734799,4.13320141,0.10013957,8.57349671,9.77595537
Rajasthan,1973,4.36745162,4.23490545,0.1020491,8.76525174,10.08387919
Rajasthan,1974,4.39139344,4.53651055,0.10755567,9.07846958,10.44938226
Rajasthan,1975,4.5728879,4.60505717,0.10595699,9.31654745,10.85494046
Rajasthan,1976,4.57263046,4.81005937,0.10213792,9.46628874,10.90250592
Rajasthan,1977,4.75747162,4.96851363,0.11022014,9.8425272,11.53587768
Rajasthan,1978,4.91347961,5.23791777,0.11297342,10.25000664,12.09414607
Rajasthan,1979,4.69954785,5.69542656,0.10680074,10.37523991,12.31945618
Rajasthan,1980,4.75592698,5.64154573,0.11328428,10.4280264,12.46215258
Rajasthan,1981,4.9742352,5.9737577,0.10853264,10.90822194,12.87021423
Rajasthan,1982,4.92248998,6.16823879,0.09871852,10.95885389,12.97535894
Rajasthan,1983,5.22523817,6.18258575,0.10036161,11.29765702,13.47604808
Rajasthan,1984,4.99148361,6.4299912,0.10897672,11.31408547,13.66355616
Rajasthan,1985,4.87718072,6.50969657,0.11110829,11.27503423,13.58945417
Rajasthan,1986,4.93561936,6.63850044,0.11435006,11.46463471,13.95896275
Rajasthan,1987,4.74434223,6.90694811,0.12558523,11.55943495,14.03306474
Rajasthan,1988,5.16319539,7.30706904,0.12518556,12.33318805,15.15611047
Rajasthan,1989,5.13745149,7.47636324,0.12238787,12.43202807,15.30556618
Rajasthan,1990,5.25098206,7.87329595,0.13020364,12.93349979,15.82277806
Rajasthan,1991,5.35009606,8.30115435,0.13535495,13.43012378,16.44263121
Rajasthan,1992,5.19125623,8.5826737,0.14259342,13.54566157,16.71325368
Rajasthan,1993,5.22806999,8.79819701,0.15254076,13.82656115,17.08701812
Rajasthan,1994,5.29165742,9.21744723,0.15689273,14.27363046,17.68584233
Rajasthan,1995,5.21004927,9.4680409,0.15396181,14.38216596,17.86258559
Rajasthan,1996,5.13075808,10.13692832,0.1504536,14.84270122,19.0326961
Rajasthan,1997,5.14723417,10.2376759,0.1379306,14.86909447,18.94357344
Rajasthan,1998,5.17606733,10.83992964,0.14783354,15.46859826,19.69460714
Rajasthan,1999,5.14337259,11.04365655,0.12931549,15.49418355,19.72464849
Rajasthan,2000,4.75695674,10.78190413,0.12918227,14.86774787,19.07300158
Rajasthan,2001,4.47892268,11.22155893,0.19281863,15.33393883,19.61975412
Rajasthan,2002,4.08916013,10.95279244,0.1624437,14.5154788,18.28892239
Rajasthan,2003,4.21530521,11.6,0.1909091,15.36652641,19.53739075
Rajasthan,2004,4.24774251,11.219646,0.33474593,15.95148698,20.29743686
Rajasthan,2005,4.84010952,11.49989006,0.26493688,16.38455171,21.09878982
Rajasthan,2006,4.91837095,12.00043975,0.26640234,16.89814279,21.71814228
Rajasthan,2007,4.8195144,12.23031003,0.27119838,17.01798968,22.04484194
Rajasthan,2008,4.85581329,12.3562445,0.2673349,17.13891385,22.25463069
Rajasthan,2009,4.26447604,12.23094767,0.3112098,16.68053315,21.30056754
Rajasthan,2010,4.53684644,12.48887423,0.30481508,17.14456955,22.26389344
Rajasthan,2011,4.61433556,12.92438434,0.32133478,17.69344139,22.97637408
Rajasthan,2012,4.48587353,13.16923923,0.33465712,17.84668383,23.09328499
Rajasthan,2013,4.6647936,13.53014512,0.33492356,18.34061462,23.97599994
Rajasthan,2014,4.60944422,13.69656992,0.33390218,18.41683186,24.14748597
Sikkim,1950,NA,NA,NA,NA,NA
Sikkim,1951,NA,NA,NA,NA,NA
Sikkim,1952,NA,NA,NA,NA,NA
Sikkim,1953,NA,NA,NA,NA,NA
Sikkim,1954,NA,NA,NA,NA,NA
Sikkim,1955,NA,NA,NA,NA,NA
Sikkim,1956,NA,NA,NA,NA,NA
Sikkim,1957,NA,NA,NA,NA,NA
Sikkim,1958,NA,NA,NA,NA,NA
Sikkim,1959,NA,NA,NA,NA,NA
Sikkim,1960,NA,NA,NA,NA,NA
Sikkim,1961,NA,NA,NA,NA,NA
Sikkim,1962,NA,NA,NA,NA,NA
Sikkim,1963,NA,NA,NA,NA,NA
Sikkim,1964,NA,NA,NA,NA,NA
Sikkim,1965,NA,NA,NA,NA,NA
Sikkim,1966,NA,NA,NA,NA,NA
Sikkim,1967,NA,NA,NA,NA,NA
Sikkim,1968,NA,NA,NA,NA,NA
Sikkim,1969,NA,NA,NA,NA,NA
Sikkim,1970,NA,NA,NA,NA,NA
Sikkim,1971,NA,NA,NA,NA,NA
Sikkim,1972,NA,NA,NA,NA,NA
Sikkim,1973,NA,NA,NA,NA,NA
Sikkim,1974,NA,NA,NA,NA,NA
Sikkim,1975,NA,NA,NA,NA,NA
Sikkim,1976,NA,NA,NA,NA,NA
Sikkim,1977,NA,NA,NA,NA,NA
Sikkim,1978,NA,NA,NA,NA,NA
Sikkim,1979,NA,NA,NA,NA,NA
Sikkim,1980,NA,NA,NA,NA,NA
Sikkim,1981,NA,NA,NA,NA,NA
Sikkim,1982,NA,NA,NA,NA,NA
Sikkim,1983,NA,NA,NA,NA,NA
Sikkim,1984,NA,NA,NA,NA,NA
Sikkim,1985,NA,NA,NA,NA,NA
Sikkim,1986,NA,NA,NA,NA,NA
Sikkim,1987,NA,NA,NA,NA,NA
Sikkim,1988,NA,NA,NA,NA,NA
Sikkim,1989,NA,NA,NA,NA,NA
Sikkim,1990,NA,NA,NA,NA,NA
Sikkim,1991,NA,NA,NA,NA,NA
Sikkim,1992,NA,NA,NA,NA,NA
Sikkim,1993,NA,NA,NA,NA,NA
Sikkim,1994,NA,NA,NA,NA,NA
Sikkim,1995,NA,NA,NA,NA,NA
Sikkim,1996,NA,NA,NA,NA,NA
Sikkim,1997,NA,NA,NA,NA,NA
Sikkim,1998,NA,NA,NA,NA,NA
Sikkim,1999,NA,NA,NA,NA,NA
Sikkim,2000,NA,NA,NA,NA,NA
Sikkim,2001,NA,NA,NA,NA,NA
Sikkim,2002,NA,NA,NA,NA,NA
Sikkim,2003,NA,NA,NA,NA,NA
Sikkim,2004,NA,NA,NA,NA,NA
Sikkim,2005,NA,NA,NA,NA,NA
Sikkim,2006,NA,NA,NA,NA,NA
Sikkim,2007,NA,NA,NA,NA,NA
Sikkim,2008,NA,NA,NA,NA,NA
Sikkim,2009,NA,NA,NA,NA,NA
Sikkim,2010,NA,NA,NA,NA,NA
Sikkim,2011,NA,NA,NA,NA,NA
Sikkim,2012,NA,NA,NA,NA,NA
Sikkim,2013,NA,NA,NA,NA,NA
Sikkim,2014,NA,NA,NA,NA,NA
Tamil Nadu,1950,9.45862458,2.75536115,0.18113015,11.50643965,10.43882064
Tamil Nadu,1951,9.668322,3.00379535,0.14407386,11.61459014,10.72570312
Tamil Nadu,1952,9.66196753,3.00563902,0.14877458,11.65487068,10.78122877
Tamil Nadu,1953,10.3951142,3.08122939,0.12801817,12.06705648,11.27170527
Tamil Nadu,1954,10.39908574,3.10012698,0.13857952,12.1878981,11.54470634
